,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
65838,52.0,1.0,16.0,1.0,6260.0,latin_america,0.0,60.0,1.0,1.0
65839,47.0,5.0,20.0,5.0,5540.0,northern_america,2.0,4.0,1.0,6.0
65840,68.0,1.0,20.0,3.0,410.0,northern_america,0.0,50.0,2.0,1.0
65841,63.0,2.0,21.0,1.0,2050.0,northern_america,17.0,65.0,1.0,1.0
65842,41.0,2.0,21.0,5.0,2016.0,northern_america,2.0,40.0,2.0,2.0
65843,47.0,4.0,23.0,1.0,2310.0,latin_america,0.0,35.0,2.0,1.0
65844,61.0,1.0,20.0,1.0,3323.0,northern_america,1.0,25.0,1.0,1.0
65845,39.0,2.0,22.0,1.0,2310.0,northern_america,0.0,40.0,2.0,1.0
65846,20.0,1.0,19.0,5.0,1021.0,northern_america,17.0,15.0,1.0,1.0
65847,35.0,1.0,22.0,1.0,2004.0,northern_america,0.0,50.0,2.0,6.0
65848,48.0,1.0,21.0,1.0,1010.0,western_europe,1.0,55.0,1.0,1.0
65849,30.0,1.0,19.0,1.0,6050.0,northern_america,0.0,30.0,2.0,8.0
65850,22.0,1.0,16.0,5.0,9645.0,northern_america,2.0,40.0,1.0,8.0
65851,35.0,1.0,22.0,1.0,20.0,northern_america,1.0,40.0,1.0,1.0
65852,54.0,1.0,16.0,3.0,6200.0,northern_america,0.0,40.0,1.0,1.0
65853,37.0,1.0,17.0,1.0,4000.0,northern_america,11.0,40.0,1.0,1.0
65854,53.0,1.0,21.0,1.0,3601.0,south_eastern_asia,0.0,40.0,2.0,6.0
65855,42.0,4.0,23.0,1.0,2320.0,northern_america,0.0,40.0,2.0,1.0
65856,65.0,3.0,20.0,3.0,2014.0,northern_america,5.0,40.0,2.0,2.0
65857,43.0,1.0,20.0,1.0,1007.0,south_eastern_asia,0.0,40.0,1.0,6.0
65858,24.0,6.0,20.0,1.0,9130.0,south_eastern_asia,1.0,60.0,2.0,6.0
65859,63.0,1.0,19.0,1.0,4850.0,northern_america,1.0,50.0,2.0,2.0
65860,57.0,6.0,21.0,1.0,710.0,northern_america,0.0,40.0,1.0,1.0
65861,60.0,3.0,20.0,3.0,5260.0,northern_america,0.0,40.0,2.0,1.0
65862,25.0,1.0,21.0,5.0,1650.0,northern_america,2.0,46.0,1.0,9.0
65863,61.0,1.0,20.0,1.0,7855.0,northern_america,0.0,40.0,1.0,1.0
65864,55.0,7.0,23.0,1.0,3010.0,northern_america,1.0,50.0,1.0,6.0
65865,59.0,1.0,16.0,5.0,9610.0,latin_america,10.0,40.0,1.0,1.0
65866,30.0,1.0,16.0,5.0,5350.0,northern_america,0.0,35.0,1.0,1.0
65867,49.0,7.0,23.0,1.0,2100.0,northern_america,1.0,70.0,1.0,6.0
65868,33.0,1.0,17.0,1.0,3640.0,northern_america,1.0,40.0,2.0,8.0
65869,57.0,1.0,16.0,5.0,51.0,northern_america,0.0,36.0,1.0,1.0
65870,56.0,1.0,16.0,5.0,4252.0,northern_america,10.0,40.0,1.0,1.0
65871,45.0,2.0,16.0,1.0,4720.0,western_asia,0.0,56.0,1.0,1.0
65872,33.0,1.0,21.0,1.0,5000.0,northern_america,0.0,40.0,1.0,7.0
65873,28.0,1.0,21.0,5.0,630.0,latin_america,2.0,40.0,2.0,1.0
65874,44.0,2.0,22.0,1.0,2014.0,northern_america,1.0,40.0,2.0,2.0
65875,39.0,1.0,21.0,1.0,1021.0,northern_america,0.0,40.0,1.0,1.0
65876,37.0,1.0,19.0,5.0,4700.0,northern_america,0.0,42.0,2.0,1.0
65877,51.0,1.0,20.0,1.0,2910.0,northern_america,0.0,50.0,1.0,1.0
65878,17.0,1.0,14.0,5.0,4720.0,northern_america,2.0,18.0,2.0,9.0
65879,60.0,1.0,20.0,5.0,4850.0,northern_america,12.0,40.0,1.0,1.0
65880,56.0,1.0,21.0,1.0,1430.0,eastern_asia,0.0,40.0,1.0,6.0
65881,32.0,4.0,12.0,5.0,6410.0,northern_america,16.0,32.0,1.0,1.0
65882,49.0,6.0,21.0,1.0,3602.0,northern_america,0.0,60.0,1.0,6.0
65883,19.0,4.0,19.0,5.0,2360.0,northern_america,17.0,40.0,2.0,6.0
65884,58.0,3.0,21.0,1.0,2545.0,northern_america,1.0,27.0,2.0,9.0
65885,27.0,1.0,21.0,5.0,2300.0,northern_america,0.0,45.0,2.0,2.0
65886,24.0,1.0,21.0,5.0,2001.0,northern_america,2.0,29.0,2.0,1.0
65887,65.0,1.0,19.0,5.0,3930.0,south_eastern_asia,0.0,40.0,1.0,6.0
65888,40.0,2.0,19.0,1.0,1460.0,latin_america,0.0,40.0,1.0,1.0
65889,55.0,3.0,16.0,1.0,2001.0,northern_america,1.0,40.0,2.0,1.0
65890,21.0,1.0,20.0,5.0,6050.0,northern_america,2.0,36.0,2.0,1.0
65891,49.0,1.0,22.0,1.0,1400.0,eastern_asia,0.0,40.0,1.0,6.0
65892,54.0,3.0,16.0,1.0,3602.0,south_eastern_asia,1.0,24.0,2.0,6.0
65893,19.0,5.0,16.0,5.0,9130.0,northern_america,17.0,50.0,2.0,8.0
65894,31.0,1.0,20.0,5.0,4510.0,northern_america,15.0,40.0,2.0,1.0
65895,54.0,1.0,16.0,3.0,3603.0,northern_america,13.0,40.0,2.0,1.0
65896,21.0,1.0,19.0,5.0,4760.0,northern_america,2.0,24.0,1.0,8.0
65897,49.0,1.0,16.0,1.0,4720.0,latin_america,1.0,27.0,2.0,8.0
65898,59.0,1.0,9.0,1.0,4220.0,latin_america,0.0,40.0,1.0,8.0
65899,25.0,1.0,20.0,5.0,3500.0,northern_america,2.0,40.0,2.0,1.0
65900,45.0,1.0,21.0,1.0,1108.0,latin_america,0.0,40.0,1.0,6.0
65901,36.0,2.0,12.0,5.0,3602.0,northern_america,0.0,40.0,2.0,8.0
65902,26.0,1.0,21.0,5.0,110.0,northern_america,0.0,50.0,2.0,1.0
65903,26.0,1.0,19.0,5.0,20.0,south_eastern_asia,10.0,40.0,2.0,6.0
65904,54.0,1.0,22.0,1.0,10.0,northern_america,1.0,45.0,1.0,1.0
65905,29.0,1.0,24.0,5.0,2100.0,northern_america,2.0,50.0,1.0,1.0
65906,39.0,1.0,16.0,5.0,8650.0,northern_america,2.0,40.0,1.0,1.0
65907,25.0,1.0,20.0,5.0,800.0,northern_america,12.0,40.0,2.0,2.0
65908,55.0,1.0,16.0,1.0,7750.0,latin_america,1.0,40.0,2.0,1.0
65909,61.0,1.0,16.0,4.0,2640.0,south_eastern_asia,5.0,40.0,1.0,6.0
65910,25.0,6.0,19.0,5.0,6260.0,northern_america,16.0,40.0,1.0,6.0
65911,69.0,1.0,20.0,1.0,1545.0,northern_america,1.0,40.0,1.0,1.0
65912,48.0,6.0,21.0,5.0,710.0,northern_america,13.0,50.0,1.0,1.0
65913,51.0,3.0,19.0,1.0,4600.0,northern_america,1.0,40.0,2.0,1.0
65914,25.0,1.0,21.0,1.0,4030.0,southern_africa,9.0,42.0,2.0,1.0
65915,61.0,6.0,19.0,3.0,4010.0,northern_america,13.0,40.0,1.0,9.0
65916,21.0,2.0,19.0,1.0,5940.0,northern_america,0.0,28.0,2.0,7.0
65917,58.0,6.0,22.0,1.0,1360.0,northern_america,1.0,40.0,1.0,1.0
65918,26.0,1.0,22.0,5.0,800.0,northern_america,0.0,55.0,1.0,1.0
65919,44.0,1.0,22.0,1.0,705.0,latin_america,0.0,50.0,1.0,8.0
65920,58.0,1.0,16.0,3.0,9130.0,latin_america,0.0,53.0,1.0,8.0
65921,35.0,2.0,20.0,5.0,420.0,northern_america,0.0,55.0,2.0,2.0
65922,54.0,6.0,16.0,3.0,6260.0,northern_america,13.0,40.0,1.0,9.0
65923,40.0,1.0,21.0,1.0,4820.0,northern_america,0.0,60.0,1.0,1.0
65924,50.0,1.0,16.0,1.0,4720.0,latin_america,1.0,30.0,2.0,1.0
65925,43.0,1.0,21.0,5.0,2555.0,northern_america,0.0,42.0,2.0,3.0
65926,63.0,1.0,18.0,3.0,9121.0,northern_america,15.0,30.0,2.0,8.0
65927,55.0,1.0,20.0,5.0,1006.0,northern_america,0.0,38.0,2.0,1.0
65928,24.0,1.0,21.0,5.0,2350.0,northern_america,2.0,40.0,1.0,2.0
65929,20.0,1.0,19.0,5.0,4110.0,northern_america,4.0,30.0,2.0,6.0
65930,65.0,1.0,19.0,1.0,5940.0,northern_america,0.0,45.0,2.0,1.0
65931,27.0,6.0,21.0,5.0,4760.0,northern_america,0.0,30.0,2.0,1.0
65932,19.0,1.0,18.0,5.0,4020.0,south_eastern_asia,11.0,20.0,1.0,6.0
65933,58.0,1.0,16.0,2.0,2002.0,oceania,2.0,40.0,2.0,7.0
65934,48.0,1.0,21.0,1.0,440.0,south_eastern_asia,0.0,40.0,1.0,6.0
65935,23.0,1.0,18.0,5.0,7700.0,northern_america,2.0,48.0,2.0,1.0
65936,44.0,1.0,24.0,1.0,440.0,northern_america,1.0,50.0,1.0,1.0
65937,43.0,7.0,23.0,1.0,3100.0,northern_america,0.0,50.0,1.0,1.0
65938,33.0,1.0,15.0,1.0,6050.0,latin_america,1.0,40.0,1.0,8.0
65939,20.0,1.0,14.0,5.0,9620.0,northern_america,2.0,40.0,1.0,1.0
65940,58.0,1.0,19.0,4.0,5860.0,northern_america,0.0,36.0,2.0,1.0
65941,41.0,4.0,21.0,1.0,2360.0,northern_america,0.0,40.0,1.0,1.0
65942,61.0,1.0,21.0,1.0,1610.0,northern_america,1.0,50.0,1.0,1.0
65943,58.0,7.0,20.0,1.0,440.0,northern_america,1.0,40.0,1.0,1.0
65944,47.0,1.0,21.0,1.0,440.0,northern_america,1.0,50.0,2.0,8.0
65945,53.0,1.0,19.0,1.0,1007.0,northern_america,1.0,45.0,1.0,1.0
65946,57.0,6.0,21.0,1.0,205.0,northern_america,1.0,40.0,1.0,1.0
65947,24.0,1.0,16.0,5.0,5240.0,latin_america,2.0,20.0,2.0,8.0
65948,64.0,6.0,14.0,1.0,6330.0,northern_america,1.0,40.0,1.0,1.0
65949,38.0,1.0,21.0,3.0,9645.0,northern_america,0.0,24.0,2.0,1.0
65950,57.0,1.0,18.0,1.0,910.0,northern_america,1.0,40.0,2.0,1.0
65951,48.0,1.0,15.0,2.0,8030.0,south_eastern_asia,11.0,40.0,1.0,6.0
65952,19.0,5.0,16.0,5.0,9830.0,northern_america,17.0,66.0,1.0,2.0
65953,27.0,1.0,22.0,1.0,1530.0,eastern_asia,1.0,50.0,1.0,6.0
65954,40.0,1.0,20.0,3.0,51.0,western_asia,0.0,30.0,2.0,1.0
65955,25.0,1.0,19.0,5.0,4040.0,northern_america,2.0,20.0,1.0,1.0
65956,47.0,1.0,21.0,1.0,136.0,northern_america,1.0,40.0,2.0,1.0
65957,37.0,5.0,21.0,1.0,3870.0,northern_america,0.0,50.0,1.0,1.0
65958,57.0,7.0,18.0,1.0,4150.0,northern_america,1.0,35.0,2.0,1.0
65959,46.0,1.0,17.0,5.0,6825.0,northern_america,16.0,10.0,1.0,1.0
65960,50.0,3.0,20.0,3.0,3602.0,south_central_asia,0.0,50.0,2.0,1.0
65961,53.0,1.0,16.0,5.0,9620.0,northern_america,0.0,40.0,1.0,1.0
65962,23.0,1.0,16.0,5.0,4251.0,northern_america,2.0,40.0,1.0,1.0
65963,52.0,1.0,21.0,5.0,5120.0,south_eastern_asia,0.0,40.0,2.0,6.0
65964,25.0,1.0,18.0,5.0,7840.0,northern_america,5.0,40.0,1.0,1.0
65965,39.0,1.0,21.0,1.0,4850.0,eastern_asia,1.0,50.0,2.0,6.0
65966,59.0,1.0,22.0,3.0,440.0,northern_america,0.0,50.0,1.0,1.0
65967,24.0,1.0,16.0,5.0,4655.0,northern_america,7.0,20.0,1.0,1.0
65968,43.0,3.0,24.0,1.0,2320.0,northern_america,1.0,40.0,2.0,1.0
65969,18.0,4.0,16.0,5.0,5810.0,northern_america,17.0,8.0,2.0,6.0
65970,52.0,1.0,13.0,1.0,7200.0,south_eastern_asia,0.0,40.0,1.0,6.0
65971,17.0,8.0,14.0,5.0,4220.0,northern_america,2.0,20.0,1.0,1.0
65972,20.0,1.0,16.0,5.0,4030.0,northern_america,2.0,40.0,1.0,9.0
65973,52.0,1.0,19.0,3.0,3603.0,south_eastern_asia,10.0,40.0,1.0,6.0
65974,70.0,1.0,23.0,1.0,4220.0,latin_america,0.0,40.0,1.0,8.0
65975,57.0,1.0,21.0,1.0,4760.0,northern_america,1.0,52.0,2.0,1.0
65976,54.0,7.0,18.0,1.0,5000.0,latin_america,1.0,40.0,2.0,1.0
65977,62.0,1.0,19.0,2.0,120.0,northern_america,0.0,55.0,2.0,1.0
65978,62.0,7.0,19.0,1.0,2635.0,northern_america,0.0,48.0,2.0,1.0
65979,63.0,1.0,21.0,1.0,440.0,latin_america,2.0,60.0,1.0,8.0
65980,34.0,1.0,21.0,1.0,2600.0,northern_america,0.0,40.0,2.0,1.0
65981,32.0,1.0,20.0,1.0,7410.0,northern_america,17.0,55.0,1.0,1.0
65982,30.0,1.0,21.0,1.0,1031.0,earthern_europe,1.0,40.0,2.0,1.0
65983,42.0,1.0,19.0,1.0,9030.0,southern_europe,1.0,40.0,1.0,1.0
65984,46.0,1.0,22.0,1.0,410.0,northern_america,0.0,45.0,1.0,1.0
65985,23.0,1.0,21.0,5.0,4120.0,south_eastern_asia,2.0,23.0,2.0,6.0
65986,70.0,7.0,22.0,1.0,3550.0,northern_america,1.0,24.0,2.0,1.0
65987,31.0,6.0,21.0,5.0,2850.0,eastern_africa,0.0,60.0,1.0,2.0
65988,53.0,1.0,19.0,3.0,5540.0,eastern_asia,0.0,40.0,2.0,6.0
65989,20.0,1.0,19.0,5.0,4020.0,south_central_asia,12.0,20.0,1.0,6.0
65990,23.0,1.0,16.0,5.0,8465.0,northern_america,0.0,40.0,2.0,1.0
65991,41.0,1.0,16.0,5.0,9620.0,northern_america,5.0,40.0,1.0,6.0
65992,33.0,1.0,21.0,1.0,1760.0,northern_america,1.0,50.0,1.0,1.0
65993,51.0,2.0,22.0,1.0,2014.0,northern_america,0.0,40.0,1.0,1.0
65994,21.0,1.0,16.0,5.0,7150.0,northern_america,2.0,40.0,1.0,1.0
65995,23.0,1.0,16.0,5.0,4720.0,northern_america,2.0,35.0,2.0,8.0
65996,30.0,3.0,23.0,5.0,2100.0,northern_america,0.0,40.0,1.0,1.0
65997,41.0,1.0,18.0,3.0,7200.0,northern_america,0.0,45.0,1.0,6.0
65998,24.0,1.0,21.0,5.0,2100.0,northern_america,0.0,45.0,2.0,1.0
65999,54.0,2.0,16.0,1.0,3603.0,eastern_asia,1.0,40.0,1.0,6.0
66000,22.0,1.0,16.0,5.0,1108.0,latin_america,7.0,40.0,2.0,1.0
66001,34.0,1.0,12.0,1.0,4230.0,latin_america,0.0,40.0,2.0,1.0
66002,54.0,2.0,20.0,1.0,4600.0,latin_america,1.0,40.0,2.0,8.0
66003,27.0,1.0,21.0,5.0,5240.0,northern_america,0.0,50.0,2.0,9.0
66004,57.0,1.0,21.0,1.0,4710.0,eastern_asia,1.0,40.0,1.0,6.0
66005,48.0,1.0,21.0,1.0,2920.0,northern_america,1.0,40.0,1.0,1.0
66006,58.0,6.0,21.0,4.0,5000.0,south_eastern_asia,12.0,40.0,1.0,6.0
66007,58.0,1.0,19.0,2.0,800.0,eastern_asia,0.0,40.0,2.0,1.0
66008,74.0,1.0,16.0,1.0,4720.0,latin_america,8.0,35.0,2.0,1.0
66009,18.0,1.0,18.0,5.0,2350.0,south_central_asia,2.0,30.0,1.0,6.0
66010,56.0,1.0,18.0,3.0,6230.0,northern_america,15.0,40.0,1.0,1.0
66011,38.0,1.0,13.0,5.0,4110.0,northern_america,13.0,30.0,2.0,1.0
66012,24.0,1.0,16.0,5.0,4700.0,northern_america,2.0,40.0,2.0,1.0
66013,31.0,1.0,19.0,5.0,4720.0,northern_america,2.0,40.0,1.0,3.0
66014,57.0,1.0,21.0,1.0,3255.0,northern_america,1.0,40.0,2.0,1.0
66015,52.0,6.0,23.0,1.0,2100.0,south_eastern_asia,0.0,40.0,2.0,6.0
66016,53.0,3.0,23.0,5.0,2100.0,northern_america,0.0,40.0,2.0,2.0
66017,29.0,1.0,22.0,5.0,4965.0,south_central_asia,12.0,40.0,2.0,6.0
66018,28.0,1.0,21.0,5.0,735.0,eastern_asia,17.0,40.0,2.0,6.0
66019,45.0,1.0,16.0,1.0,20.0,northern_america,0.0,30.0,1.0,1.0
66020,34.0,1.0,19.0,4.0,4700.0,northern_america,0.0,56.0,1.0,1.0
66021,79.0,5.0,21.0,1.0,1360.0,south_central_asia,0.0,40.0,1.0,9.0
66022,56.0,1.0,21.0,1.0,4850.0,northern_america,1.0,45.0,1.0,1.0
66023,40.0,7.0,21.0,2.0,2360.0,northern_america,0.0,40.0,2.0,6.0
66024,56.0,4.0,21.0,1.0,1360.0,south_eastern_asia,0.0,40.0,2.0,6.0
66025,51.0,1.0,21.0,5.0,4840.0,south_eastern_asia,13.0,25.0,2.0,1.0
66026,27.0,1.0,22.0,1.0,2640.0,eastern_asia,1.0,45.0,2.0,6.0
66027,54.0,1.0,21.0,5.0,5150.0,northern_america,13.0,40.0,1.0,9.0
66028,21.0,1.0,19.0,5.0,5240.0,northern_america,0.0,35.0,2.0,1.0
66029,24.0,1.0,18.0,5.0,9600.0,northern_america,13.0,40.0,1.0,1.0
66030,28.0,1.0,19.0,5.0,5400.0,northern_america,0.0,40.0,2.0,1.0
66031,20.0,1.0,19.0,5.0,5120.0,northern_america,17.0,40.0,1.0,1.0
66032,61.0,2.0,22.0,1.0,6200.0,northern_america,1.0,40.0,1.0,1.0
66033,27.0,3.0,22.0,1.0,2310.0,northern_america,0.0,37.0,2.0,1.0
66034,31.0,1.0,14.0,1.0,6050.0,latin_america,0.0,40.0,1.0,1.0
66035,63.0,6.0,20.0,3.0,3630.0,northern_america,0.0,16.0,2.0,1.0
66036,60.0,1.0,20.0,1.0,2145.0,northern_america,0.0,15.0,2.0,1.0
66037,19.0,1.0,19.0,5.0,7210.0,northern_america,2.0,40.0,1.0,1.0
66038,36.0,1.0,19.0,5.0,9620.0,northern_america,13.0,30.0,1.0,2.0
66039,34.0,1.0,12.0,1.0,9600.0,latin_america,9.0,40.0,1.0,1.0
66040,59.0,1.0,19.0,1.0,5610.0,northern_america,0.0,40.0,1.0,6.0
66041,49.0,2.0,16.0,5.0,9121.0,latin_america,11.0,30.0,1.0,1.0
66042,32.0,6.0,18.0,5.0,6230.0,northern_america,2.0,30.0,1.0,6.0
66043,51.0,1.0,12.0,1.0,6260.0,south_eastern_asia,0.0,30.0,1.0,6.0
66044,42.0,3.0,19.0,2.0,2545.0,latin_america,0.0,16.0,2.0,1.0
66045,35.0,1.0,21.0,1.0,1010.0,south_central_asia,0.0,40.0,1.0,6.0
66046,43.0,6.0,21.0,5.0,3255.0,northern_america,13.0,2.0,2.0,1.0
66047,39.0,2.0,19.0,3.0,3323.0,northern_america,0.0,40.0,1.0,6.0
66048,25.0,1.0,16.0,5.0,7330.0,latin_america,2.0,40.0,1.0,8.0
66049,37.0,6.0,15.0,1.0,4600.0,latin_america,0.0,20.0,2.0,1.0
66050,18.0,1.0,16.0,5.0,4251.0,northern_america,17.0,40.0,1.0,9.0
66051,42.0,1.0,20.0,1.0,4850.0,northern_america,1.0,58.0,1.0,9.0
66052,54.0,1.0,19.0,1.0,440.0,northern_america,1.0,40.0,1.0,1.0
66053,52.0,1.0,22.0,1.0,440.0,south_central_asia,1.0,40.0,1.0,6.0
66054,43.0,8.0,21.0,5.0,1010.0,northern_america,2.0,50.0,1.0,6.0
66055,23.0,1.0,21.0,5.0,4020.0,latin_america,2.0,15.0,2.0,1.0
66056,33.0,1.0,15.0,5.0,5510.0,northern_america,5.0,50.0,1.0,8.0
66057,24.0,1.0,19.0,5.0,4760.0,northern_america,0.0,38.0,2.0,2.0
66058,30.0,1.0,21.0,5.0,5240.0,northern_america,0.0,40.0,1.0,9.0
66059,49.0,4.0,24.0,1.0,2205.0,northern_america,1.0,40.0,2.0,1.0
66060,28.0,1.0,19.0,5.0,3930.0,northern_america,2.0,40.0,1.0,1.0
66061,17.0,1.0,16.0,5.0,5610.0,northern_america,2.0,40.0,1.0,1.0
66062,52.0,1.0,17.0,1.0,4700.0,northern_america,1.0,50.0,2.0,1.0
66063,44.0,7.0,19.0,5.0,4600.0,latin_america,0.0,20.0,2.0,1.0
66064,61.0,3.0,22.0,1.0,10.0,northern_america,1.0,8.0,2.0,1.0
66065,45.0,4.0,21.0,1.0,2310.0,northern_america,1.0,32.0,2.0,1.0
66066,50.0,2.0,12.0,1.0,7000.0,latin_america,1.0,40.0,1.0,8.0
66067,56.0,1.0,22.0,1.0,440.0,northern_america,0.0,50.0,1.0,1.0
66068,56.0,1.0,18.0,5.0,4800.0,northern_america,0.0,40.0,2.0,1.0
66069,38.0,1.0,20.0,5.0,7750.0,south_eastern_asia,0.0,24.0,2.0,6.0
66070,33.0,1.0,22.0,4.0,2600.0,northern_america,0.0,40.0,1.0,1.0
66071,31.0,1.0,21.0,1.0,630.0,northern_america,1.0,40.0,2.0,8.0
66072,77.0,7.0,19.0,1.0,9005.0,western_asia,0.0,40.0,1.0,1.0
66073,34.0,1.0,20.0,5.0,1007.0,northern_america,0.0,40.0,1.0,9.0
66074,55.0,1.0,9.0,1.0,4020.0,latin_america,1.0,40.0,2.0,8.0
66075,47.0,2.0,24.0,1.0,10.0,northern_america,1.0,45.0,1.0,1.0
66076,43.0,1.0,21.0,5.0,5240.0,latin_america,0.0,40.0,2.0,1.0
66077,36.0,6.0,22.0,3.0,1825.0,earthern_europe,0.0,40.0,2.0,1.0
66078,55.0,1.0,23.0,1.0,3090.0,northern_america,0.0,37.0,1.0,1.0
66079,24.0,1.0,21.0,5.0,4230.0,northern_america,12.0,20.0,2.0,1.0
66080,30.0,1.0,21.0,1.0,4700.0,northern_america,1.0,30.0,1.0,1.0
66081,21.0,1.0,19.0,5.0,4030.0,northern_america,2.0,20.0,2.0,1.0
66082,63.0,4.0,22.0,3.0,2310.0,northern_america,0.0,12.0,2.0,1.0
66083,64.0,3.0,16.0,1.0,3602.0,eastern_asia,1.0,15.0,2.0,6.0
66084,26.0,1.0,22.0,5.0,1021.0,south_central_asia,12.0,40.0,1.0,6.0
66085,62.0,1.0,7.0,1.0,6050.0,latin_america,1.0,40.0,1.0,1.0
66086,37.0,1.0,19.0,1.0,6200.0,northern_america,1.0,42.0,1.0,1.0
66087,22.0,1.0,19.0,5.0,3930.0,northern_america,0.0,35.0,2.0,1.0
66088,20.0,1.0,19.0,5.0,9620.0,northern_america,2.0,20.0,1.0,1.0
66089,52.0,7.0,22.0,1.0,410.0,northern_america,0.0,20.0,1.0,1.0
66090,31.0,5.0,21.0,1.0,700.0,eastern_africa,0.0,60.0,1.0,2.0
66091,24.0,1.0,18.0,1.0,9640.0,northern_america,1.0,40.0,2.0,1.0
66092,47.0,1.0,19.0,4.0,6355.0,northern_america,0.0,48.0,1.0,1.0
66093,48.0,1.0,19.0,5.0,9142.0,northern_america,2.0,40.0,1.0,6.0
66094,69.0,4.0,24.0,1.0,1825.0,northern_america,0.0,46.0,1.0,1.0
66095,18.0,1.0,14.0,5.0,5240.0,northern_america,2.0,15.0,2.0,1.0
66096,66.0,1.0,20.0,3.0,5860.0,northern_america,0.0,16.0,2.0,1.0
66097,23.0,1.0,19.0,5.0,5260.0,southern_europe,2.0,12.0,2.0,9.0
66098,47.0,2.0,16.0,5.0,3323.0,latin_america,0.0,40.0,2.0,8.0
66099,61.0,1.0,21.0,3.0,1551.0,northern_america,0.0,40.0,1.0,1.0
66100,64.0,1.0,21.0,1.0,1021.0,south_central_asia,0.0,40.0,1.0,6.0
66101,31.0,1.0,12.0,1.0,6515.0,latin_america,1.0,40.0,1.0,1.0
66102,62.0,1.0,21.0,5.0,51.0,northern_america,0.0,50.0,2.0,1.0
66103,28.0,1.0,21.0,1.0,630.0,latin_america,0.0,40.0,2.0,1.0
66104,44.0,1.0,19.0,5.0,3870.0,northern_america,2.0,50.0,1.0,8.0
66105,27.0,1.0,16.0,5.0,8950.0,northern_america,2.0,35.0,1.0,8.0
66106,59.0,3.0,19.0,3.0,3802.0,northern_america,0.0,48.0,2.0,9.0
66107,29.0,1.0,19.0,5.0,3602.0,northern_america,2.0,40.0,2.0,2.0
66108,58.0,1.0,18.0,3.0,4710.0,northern_america,2.0,40.0,1.0,1.0
66109,25.0,1.0,19.0,5.0,4110.0,northern_america,2.0,20.0,1.0,6.0
66110,53.0,1.0,21.0,1.0,4965.0,northern_america,0.0,40.0,2.0,1.0
66111,18.0,1.0,18.0,5.0,6260.0,northern_america,17.0,20.0,1.0,1.0
66112,38.0,3.0,22.0,3.0,440.0,northern_america,0.0,65.0,2.0,1.0
66113,57.0,1.0,1.0,1.0,3640.0,latin_america,0.0,36.0,2.0,1.0
66114,39.0,1.0,19.0,1.0,10.0,northern_america,0.0,50.0,1.0,1.0
66115,27.0,1.0,19.0,5.0,9620.0,northern_america,0.0,30.0,1.0,9.0
66116,22.0,2.0,16.0,5.0,5860.0,northern_america,10.0,20.0,2.0,1.0
66117,53.0,1.0,19.0,1.0,1108.0,northern_america,1.0,40.0,1.0,1.0
66118,30.0,1.0,19.0,5.0,4700.0,northern_america,0.0,36.0,2.0,1.0
66119,58.0,1.0,18.0,1.0,7200.0,latin_america,0.0,40.0,1.0,8.0
66120,24.0,1.0,19.0,5.0,4720.0,northern_america,2.0,30.0,2.0,1.0
66121,38.0,1.0,18.0,1.0,9365.0,latin_america,9.0,40.0,1.0,1.0
66122,48.0,3.0,20.0,1.0,5860.0,latin_america,1.0,40.0,2.0,1.0
66123,36.0,1.0,16.0,1.0,4760.0,northern_america,1.0,40.0,1.0,8.0
66124,20.0,1.0,18.0,5.0,9350.0,northern_america,10.0,28.0,2.0,8.0
66125,59.0,1.0,21.0,1.0,1410.0,northern_america,0.0,40.0,1.0,1.0
66126,29.0,1.0,21.0,1.0,5000.0,northern_america,1.0,20.0,2.0,1.0
66127,53.0,1.0,18.0,1.0,2640.0,northern_america,1.0,40.0,1.0,1.0
66128,62.0,3.0,21.0,1.0,1530.0,northern_america,0.0,40.0,1.0,9.0
66129,27.0,3.0,19.0,5.0,9121.0,northern_america,5.0,45.0,1.0,2.0
66130,57.0,1.0,16.0,1.0,5740.0,northern_america,1.0,40.0,2.0,1.0
66131,40.0,1.0,16.0,5.0,4760.0,northern_america,0.0,32.0,2.0,6.0
66132,39.0,6.0,19.0,1.0,2910.0,northern_america,0.0,35.0,1.0,1.0
66133,50.0,1.0,10.0,3.0,4220.0,latin_america,0.0,45.0,1.0,8.0
66134,58.0,4.0,22.0,1.0,2205.0,northern_america,1.0,40.0,2.0,1.0
66135,20.0,1.0,19.0,5.0,4720.0,northern_america,12.0,25.0,2.0,1.0
66136,76.0,7.0,23.0,1.0,2100.0,northern_america,0.0,20.0,2.0,1.0
66137,48.0,1.0,15.0,1.0,9640.0,latin_america,0.0,40.0,1.0,8.0
66138,57.0,1.0,20.0,1.0,1410.0,northern_america,0.0,40.0,1.0,1.0
66139,32.0,1.0,21.0,5.0,440.0,northern_america,0.0,45.0,2.0,1.0
66140,55.0,6.0,21.0,5.0,3255.0,south_eastern_asia,0.0,42.0,2.0,6.0
66141,62.0,7.0,21.0,1.0,2751.0,south_central_asia,1.0,43.0,1.0,1.0
66142,25.0,1.0,21.0,5.0,4760.0,northern_america,0.0,40.0,1.0,1.0
66143,43.0,7.0,22.0,5.0,710.0,northern_america,0.0,20.0,1.0,6.0
66144,28.0,1.0,21.0,5.0,440.0,eastern_asia,2.0,40.0,1.0,6.0
